624    0 0 0.8 0.8 0.8 0.8  0.055598 1 0.2 0.1 0 0.75 0.3 0.85 0.2 0.2 0.3 0.3 0.75 
2249    0 0.6 0.4 0.8 0.8 0.8  0.447541 0.8 0.5 0.05 0.05 1 0.7 0.65 0.2 0.5 0.2 0.8 0.55 
2609    0 0.8 0 0.8 0.2 0.8  0.543684 0.8 0.15 0.05 0.05 1 0.3 0.3 0.2 0.55 0.8 0.15 0.95 
2616    0 0.8 0 0.8 0.6 0.2  0.148641 0.9 0.3 0.05 0.05 0.75 0.45 0.8 0.6 0.4 0.05 0.15 0.5 
2617    0 0.8 0 0.8 0.6 0.4  0.201916 0.8 0.1 0.05 0.05 1 0.3 0.3 0.35 0.05 0.75 0.8 0.4 
2619    0 0.8 0 0.8 0.6 0.8  0.329813 0.8 0.15 0.05 0.05 1 0.3 0.3 0.3 0.05 0.4 0.2 0.45 
2620    0 0.8 0 0.8 0.8 0  0.527735 1 0.2 0.05 0.05 1 0.35 0.3 0.3 0.05 0 0.15 0.7 
2621    0 0.8 0 0.8 0.8 0.2  0.364163 0.8 0.15 0.8 0.05 1 0.65 0.3 0.15 0.5 0.15 0.7 0.85 
2622    0 0.8 0 0.8 0.8 0.4  0.439204 0.8 0.15 0.05 0.05 1 0.3 0.3 0.3 0.5 0.1 0.9 0.45 
2623    0 0.8 0 0.8 0.8 0.6  0.341021 0.95 0.9 0.1 0 0.8 0.55 0.8 0.15 0.15 0.7 0.2 0.4 
2741    0 0.8 0.2 0.8 0.6 0.2  0.422665 0.9 0.3 0.05 0.05 0.75 0.5 0.8 0.6 0.4 0.05 0.15 0.5 
2745    0 0.8 0.2 0.8 0.8 0  0.532693 0.85 0.35 0.05 0.05 0.7 0.35 0.8 0.25 0.9 0.9 0.55 0.5 
2746    0 0.8 0.2 0.8 0.8 0.2  0.194026 1 0.15 0.05 0.05 1 0.6 0.3 0.2 0.05 0 0.2 0.4 
2747    0 0.8 0.2 0.8 0.8 0.4  0.344458 0.8 0.15 0.05 0.05 1 0.3 0.3 0.3 0.5 0.1 0.2 0.8 
2748    0 0.8 0.2 0.8 0.8 0.6  0.299086 0.75 0.15 0.8 0.05 1 0.65 0.3 0.15 0.5 0.25 0.7 0.85 
2749    0 0.8 0.2 0.8 0.8 0.8  0.370846 0.8 0.15 0.05 0.05 1 0.3 0.3 0.3 0.5 0.1 0.2 0.45 
2862    0 0.8 0.4 0.8 0.4 0.4  0.532423 0.85 0.1 0.15 0.05 0.7 0.35 0.8 0.8 0.9 0.9 0.7 0.5 
2866    0 0.8 0.4 0.8 0.6 0.2  0.081705 0.9 0.3 0.05 0.05 0.75 0.45 0.8 0.6 0.4 0.95 0.15 0.5 
2867    0 0.8 0.4 0.8 0.6 0.4  0.0641549 0.9 0.3 0.05 0.05 0.75 0.5 0.8 0.6 0.4 0.9 0.15 0.5 
2871    0 0.8 0.4 0.8 0.8 0.2  0.267249 0.8 0.15 0.05 0.05 1 0.3 0.3 0.3 0.5 1 0.2 0.45 
2872    0 0.8 0.4 0.8 0.8 0.4  0.514808 0.8 0.15 0.05 0.05 1 0.3 0.3 0.35 0.1 0.5 0.2 0.35 
2873    0 0.8 0.4 0.8 0.8 0.6  0.574283 0.8 0.15 0.05 0.1 1 0.3 0.3 0.3 0 0.8 0.8 0.65 
2874    0 0.8 0.4 0.8 0.8 0.8  0.0443807 0.85 0.3 0.15 0.05 0.7 0.15 0.8 0.8 1 0.9 0.95 0.5 
2991    0 0.8 0.6 0.8 0.6 0.2  0.332837 0.9 0.25 0.05 0.05 0.75 0.5 0.65 0.3 0.4 0.2 0.15 0.5 
2996    0 0.8 0.6 0.8 0.8 0.2  0.334615 0.9 0.3 0.15 0.05 0.7 0.5 0.8 1 0.4 0.9 0.1 0.5 
3024    0 0.8 0.8 0 0.8 0.8  0.369723 0.45 0.85 0.1 0 0.75 0.9 0.15 0.15 0.35 0.3 0.2 0.4 
3049    0 0.8 0.8 0.2 0.8 0.8  0.388893 0.6 0.8 0.1 0 0.75 0.7 0.15 0.15 0.7 0.3 0.2 0.4 
3107    0 0.8 0.8 0.8 0.2 0.4  0.480207 0.25 0.1 0.15 0.05 0.6 0.35 0.8 0.8 0.9 0.9 0.7 0.5 
3108    0 0.8 0.8 0.8 0.2 0.6  0.35748 0.85 0.3 0.65 0.05 0.7 0.35 0.8 0.25 0.45 0.45 0.95 0.5 
3109    0 0.8 0.8 0.8 0.2 0.8  0.276398 0.95 0.4 0.1 0.05 1 0.85 0.65 0.05 0.8 0.5 0.95 0.1 
3111    0 0.8 0.8 0.8 0.4 0.2  0.593181 0.9 0.3 0.15 0.05 0.7 0.5 0.8 1 0.4 0.9 0.15 0.5 
3117    0 0.8 0.8 0.8 0.6 0.4  0.603804 1 0.35 0.05 0.05 1 0.9 0.15 1 0.8 0.8 0.05 0.15 
3118    0 0.8 0.8 0.8 0.6 0.6  0.537068 0.95 0.4 0.1 0.05 1 0.85 0.65 0.05 0.8 0.5 0.2 0.1 
3119    0 0.8 0.8 0.8 0.6 0.8  0.530139 0.95 0.4 0.1 0.05 0.95 0.85 0.65 0.05 0.8 0.5 0.2 0.1 
3120    0 0.8 0.8 0.8 0.8 0  0.603514 0.9 0.3 0.15 0.05 0.7 0.5 0.8 1 0.4 0.9 0.5 0.5 
3121    0 0.8 0.8 0.8 0.8 0.2  0.433648 0.8 0.5 0.05 0.05 1 0.85 0.5 0.05 0.65 0.8 0 0.05 
3122    0 0.8 0.8 0.8 0.8 0.4  0.357931 0.8 0.35 0.05 0.05 1 0.85 0.5 0.05 0.65 0.8 0 0 
3123    0 0.8 0.8 0.8 0.8 0.6  0.399204 0.8 0.35 0.05 0.05 1 0.85 0.5 0.05 0.65 0.8 0 0.05 
3124    0 0.8 0.8 0.8 0.8 0.8  0.369924 0.35 0.55 0.1 0 0.75 0.55 1 0.8 0.15 0.3 0.2 0.75 
3748    0.2 0 0.8 0.8 0.8 0.6  0.0705111 0.85 0.2 0 0 0.75 0.3 0.85 0.2 0.15 0.3 0.3 0.75 
