#iteration sample
0 0.4 0.4 0.4 0.4 0.2 0.2
1 0.6 0.2   0 0.2 0.4 0.2
2 0.4 0.4 0.6 0.6 0.2 0.2
3 0.2 0.6 0.4 0.4   0 0.2
4 0.4 0.4 0.6 0.4 0.2 0.2
5 0.4 0.6 0.4 0.6 0.2 0.2
6 0.2 0.4 0.4 0.6   0 0.2
7 0.4 0.8 0.4 0.4 0.2 0.2
8 0.6 0.4 0.6 0.6 0.4 0.2
