#Point[6d] mu[1d] sigma[1d] acquisition[1d]
  0 0.4   0 0.6   0 0.8 6.00108 0.990783 6.42205
  0 0.4   0 0.6 0.2 0.8 5.87267 0.987128 6.29286
  0 0.4   0 0.6 0.4 0.6 3.71313 0.970021 4.12966
  0 0.4   0 0.6 0.6 0.2 2.90506 0.877467 3.30123
  0 0.4   0 0.6 0.6 0.4 2.82001 0.905386 3.22243
  0 0.4   0 0.6 0.8   0 4.62297 0.87859 5.01938
  0 0.4   0 0.8   0 0.8 5.39294 0.994549 5.8147
  0 0.4   0 0.8 0.2 0.4 3.88226 0.978624 4.30064
  0 0.4   0 0.8 0.2 0.6 5.14766 0.985004 5.56739
  0 0.4 0.2 0.4   0 0.8 3.91254 0.979129 4.33102
  0 0.4 0.2 0.4 0.2 0.6 3.47342 0.964719 3.88881
  0 0.4 0.2 0.4 0.2 0.8 4.42716 0.97316 4.84437
  0 0.4 0.2 0.4 0.8   0 3.56362 0.95749 3.97746
  0 0.4 0.2 0.6   0 0.8 6.04004 0.983096 6.45937
  0 0.4 0.2 0.6 0.2 0.6 5.71601 0.969328 6.1324
  0 0.4 0.2 0.6 0.2 0.8 5.60008 0.97771 6.01826
  0 0.4 0.2 0.6 0.4 0.4 4.51229 0.952708 4.92509
  0 0.4 0.2 0.6 0.6 0.2 3.2689 0.905386 3.67132
  0 0.4 0.2 0.6 0.6 0.4 2.78039 0.923507 3.18681
  0 0.4 0.2 0.6 0.8   0 3.48604 0.908078 3.88906
  0 0.4 0.2 0.6 0.8 0.2 2.88158 0.877978 3.27785
  0 0.4 0.2 0.8 0.8   0 2.83911 0.87859 3.23552
  0 0.4 0.4 0.2   0 0.8 2.47273 0.979274 2.89124
  0 0.4 0.4 0.2 0.4 0.6 1.77029 0.972721 2.18741
  0 0.4 0.4 0.2 0.6 0.4 2.43683 0.984268 2.85641
  0 0.4 0.4 0.2 0.8   0 2.95686 0.992257 3.37814
  0 0.4 0.4 0.4   0 0.8 3.71466 0.973869 4.13202
  0 0.4 0.4 0.4 0.4 0.6 4.51754 0.963423 4.93265
  0 0.4 0.4 0.6   0 0.6 3.60328 0.973444 4.02055
  0 0.4 0.4 0.6   0 0.8 3.7772 0.979129 4.19568
  0 0.4 0.4 0.6 0.2 0.8 3.01689 0.97316 3.4341
  0 0.4 0.6   0   0 0.8 2.35213 0.991308 2.77321
  0 0.4 0.6 0.2   0 0.8 2.68404 0.983451 3.10344
  0 0.4 0.6 0.2 0.8   0 2.74224 0.996704 3.16446
  0 0.4 0.6 0.4 0.6 0.2 6.21851 0.987773 6.63883
  0 0.4 0.6 0.4 0.8   0 3.38715 0.992257 3.80843
  0 0.6   0 0.4   0 0.8 4.54493 0.993964 4.96657
  0 0.6   0 0.6   0 0.6 4.19068 0.992969 4.61211
  0 0.6   0 0.6   0 0.8 6.20295 0.994779 6.62476
  0 0.6   0 0.6 0.2 0.4 5.15054 0.984268 5.57012
  0 0.6   0 0.6 0.2 0.6 6.225 0.987773 6.64532
  0 0.6   0 0.6 0.2 0.8 4.73636 0.992354 5.15766
  0 0.6   0 0.6 0.4   0 5.46137 0.966414 5.87713
  0 0.6   0 0.6 0.4 0.2 3.64934 0.956185 4.06289
  0 0.6   0 0.6 0.4 0.4 5.5006 0.963423 5.91571
  0 0.6   0 0.6 0.4 0.6 5.5784 0.978624 5.99678
  0 0.6   0 0.6 0.6   0 5.02397 0.929713 5.43175
  0 0.6   0 0.6 0.6 0.2 5.59812 0.907666 6.00104
  0 0.6   0 0.6 0.6 0.4 3.38325 0.928407 3.79075
  0 0.6   0 0.6 0.8   0 5.4267 0.908223 5.82974
  0 0.6   0 0.6 0.8 0.2 2.98805 0.878547 3.38446
  0 0.6   0 0.8   0 0.4 4.44398 0.9944 4.86571
  0 0.6   0 0.8   0 0.8 5.97604 0.996704 6.39826
  0 0.6   0 0.8 0.2 0.4 5.40098 0.984123 5.82053
  0 0.6   0 0.8 0.2 0.6 5.52637 0.98954 5.94707
  0 0.6   0 0.8 0.2 0.8 5.41901 0.9944 5.84074
  0 0.6   0 0.8 0.4 0.2 3.69898 0.945125 4.11013
  0 0.6   0 0.8 0.4 0.4 5.28881 0.956185 5.70236
  0 0.6   0 0.8 0.4 0.6 4.21647 0.976846 4.63447
  0 0.6   0 0.8 0.6 0.2 4.97507 0.878454 5.37146
  0 0.6   0 0.8 0.8   0 4.76163 0.878581 5.15804
  0 0.6   0 0.8 0.8 0.2 4.79448 0.837349 5.18148
  0 0.6 0.2 0.2   0 0.8 4.16027 0.99125 4.58134
  0 0.6 0.2 0.2 0.2 0.8 1.94685 0.989013 2.36744
  0 0.6 0.2 0.2 0.4 0.2 3.47119 0.989993 3.89198
  0 0.6 0.2 0.2 0.8   0 4.27925 0.989013 4.69984
  0 0.6 0.2 0.4   0 0.2 4.12194 0.992969 4.54338
  0 0.6 0.2 0.4   0 0.6 4.10664 0.986236 4.52664
  0 0.6 0.2 0.4   0 0.8 6.47221 0.989107 6.89282
  0 0.6 0.2 0.4 0.2 0.2 5.7986 0.987773 6.21892
  0 0.6 0.2 0.4 0.2 0.4 5.69673 0.982744 6.11599
  0 0.6 0.2 0.4 0.2 0.6 5.80512 0.981421 6.22409
  0 0.6 0.2 0.4 0.2 0.8 6.20727 0.985983 6.62722
  0 0.6 0.2 0.4 0.4 0.2 4.13939 0.978624 4.55777
  0 0.6 0.2 0.4 0.4 0.4 6.20375 0.977159 6.62181
  0 0.6 0.2 0.4 0.4 0.6 5.38798 0.980586 5.80677
