#iteration best_sample
0 0.4 0.4 0.4 0.4 0.4 0.2
1 0.4 0.4 0.4 0.4 0.4 0.2
2 0.4 0.4 0.4 0.4 0.4 0.2
3 0.6 0.2 0.2 0.4 0.2 0.8
4 0.8 0.2 0.2 0.2 0.8 0.2
5 0.8 0.2 0.2 0.2 0.8 0.2
6 0.8 0.2 0.2 0.2 0.8 0.2
7 0.8 0.2 0.2 0.2 0.8 0.2
8 0.8 0.2 0.2 0.2 0.8 0.2
9 0.8 0.2 0.2 0.2 0.8 0.2
