#iteration sample
0 0.8 0.4 0.2 0.2 0.4 0.4
1 0.4 0.2 0.4 0.8 0.4 0.2
2 0.4 0.8 0.2 0.8 0.2 0.8
3 0.8 0.2 0.8 0.4 0.2 0.8
4 0.8 0.2 0.6 0.4 0.8   0
5 0.4 0.4 0.2 0.2 0.4 0.6
6 0.4 0.8 0.2 0.4 0.2 0.4
7 0.4 0.4 0.2 0.2 0.4 0.6
8 0.4 0.4 0.2 0.2 0.4 0.6
9 0.4 0.4 0.2 0.2 0.4 0.6
