2985    0 0.8 0.6 0.8 0.4 0  2.12625 0.325 0.825 0.925 0.025 0.3 0.35 0.925 0.125 0.4 0.025 0.375 0.55 0.375 0.975 0.425 0.1 0.825 0.8 0.4 0.6 0.675 0.05 0.5 0.95 
4081    0.2 0.2 0.4 0.6 0.2 0.2  6.21144 0.95 0.875 0.225 1 0.3 0.35 0.925 0.6 0.4 0.7 0.425 0.55 0.375 0.35 0.275 0.175 0.825 0.8 0.4 0.45 0.85 0.4 0.625 0.8 
4086    0.2 0.2 0.4 0.6 0.4 0.2  5.29101 0.875 0.875 0.225 1 0.3 0.35 0.925 0.05 0.35 0.7 0.425 1 0.375 0.35 0.275 0.175 0.825 0.8 0.4 0.525 0.85 0.4 0.5 0.8 
4206    0.2 0.2 0.6 0.6 0.2 0.2  3.901 0.875 0.875 0.225 1 0.3 0.35 0.925 0.125 0.4 0.7 0.425 0.55 0.375 0.35 0.275 0.175 0.25 0.8 0.325 0.525 0.85 0.4 0.5 0.8 
4431    0.2 0.4 0 0.4 0.2 0.2  6.10292 1 0.55 0 0.075 0.7 0.125 0.35 0.9 0.35 0.9 0.025 0.675 0.975 0 0.425 0.975 0.325 0.2 0.2 0.375 0.225 0.975 0.175 0.725 
4556    0.2 0.4 0.2 0.4 0.2 0.2  6.45326 1 0.55 0 0.075 0.7 0.125 0.35 0.9 0 0.9 0.025 0.675 0.975 0 0.425 0.975 0.325 0.2 0.2 0.375 0.225 0.975 0.175 0.725 
4557    0.2 0.4 0.2 0.4 0.2 0.4  4.88136 0.875 0.65 1 0.05 0.3 0.35 0.325 0.9 0.525 0.025 0.875 0.55 0.875 0.35 0.275 0.175 0.825 0.8 0.25 0.525 0.8 0.05 0.5 0.6 
4560    0.2 0.4 0.2 0.4 0.4 0  5.75062 1 0.55 0.5 0.625 0.175 0.25 0.35 0.475 0 0.25 0 0.15 0.575 0.45 0.35 0.825 0.325 0.2 0.2 0.275 0.325 0.975 0.55 0.225 
4561    0.2 0.4 0.2 0.4 0.4 0.2  5.46246 1 0.55 0.325 0.625 0.175 0.25 0.35 0.35 0 0.25 0 0.675 0.575 0.975 0.35 0.825 0.325 0.2 0.2 0.275 0.325 0.975 0.55 0.225 
4562    0.2 0.4 0.2 0.4 0.4 0.4  4.49402 0.875 0.65 1 0.05 0.3 0.35 0.325 0.9 0.525 0.025 0.875 0.55 0.175 0.35 0.275 0.175 0.825 0.8 0.25 0.525 0.8 0.05 0.5 0.6 
4581    0.2 0.4 0.2 0.6 0.2 0.2  4.67176 0.875 0.875 0.925 0.225 0.3 0.35 0.925 0.125 0.4 0.025 0.375 0.55 0.375 0.35 0.275 0.175 0.775 0.8 0.4 0.525 0.85 0.05 0.5 0.8 
4586    0.2 0.4 0.2 0.6 0.4 0.2  5.23019 0.95 0.05 0.75 0.625 0.225 0.7 0.575 0.35 0 0.825 0 0.15 0.075 0.625 0.425 0.425 0.325 0.2 0.95 0.725 0.325 0.15 0.825 0.725 
4587    0.2 0.4 0.2 0.6 0.4 0.4  3.85391 0.875 0.875 1 0.25 0.325 0.35 0.925 0.525 0.4 0.725 0.875 0.175 1 0.35 0.275 0.175 0.825 0.8 0.4 0.525 0.85 0.05 0.5 0.6 
4681    0.2 0.4 0.4 0.4 0.2 0.2  5.61116 1 0.55 0.325 0.725 0.175 0.25 0.35 0.35 0 0.25 0 0.675 0.3 0.45 0.4 0.825 0.325 0.2 0.2 0.275 0.325 0.975 0.55 0.225 
4685    0.2 0.4 0.4 0.4 0.4 0  2.53723 0.9 0.725 0.75 0.7 0.2 0.5 0.525 0.175 0.3 0.475 0.55 0.25 1 0.4 0.4 0.225 0.825 0 0.075 0.375 0.075 0.425 0.15 0.525 
4686    0.2 0.4 0.4 0.4 0.4 0.2  5.21766 0.95 0.975 0.725 0.55 0.025 0.575 0.925 0.35 0 0.775 0 0.675 0.575 0.4 0.425 0.975 0.325 0.85 0.2 0.275 0.325 0 0.825 0.225 
4706    0.2 0.4 0.4 0.6 0.2 0.2  5.20302 0.875 0.875 0.925 0.225 0.3 0.35 0.925 0.125 0.425 0.025 0.375 0.55 0.075 0.35 0.275 0.175 0.025 0.8 0.4 0.525 0.85 0.05 0.5 0.8 
4710    0.2 0.4 0.4 0.6 0.4 0  5.60263 0.875 0.875 0.925 0.225 0.3 0.35 0.925 0.125 0.4 0.025 0.425 0.55 0.075 0.35 0.275 0.175 0.8 0.8 0.4 0.525 0.85 0.05 0.5 0.8 
4711    0.2 0.4 0.4 0.6 0.4 0.2  5.09667 0.95 0.7 0.725 0.55 0.025 0.575 0.925 0.35 0 0.775 0 0.8 0.575 0.4 0.425 0.975 0.325 0.85 0.2 0.25 0.325 0 0.825 0.225 
