0 25 0.45791 0.943333 0.166452
1 56 0.429365 0.943333 0.159237
2 101 0.435253 0.943333 0.169807
3 151 0.459346 0.943333 0.168989
4 182 0.474648 1.10902 0.16697
5 210 0.490137 1.48589 0.167286
6 245 0.489696 1.48589 0.166294
7 278 0.505326 1.48589 0.166349
8 311 0.504635 1.48589 0.167053
9 343 0.513333 1.48589 0.168271
10 374 0.516387 1.48589 0.168177
11 404 0.516074 1.48589 0.167571
12 428 0.523208 1.48589 0.166896
13 458 0.527335 1.56323 0.167359
14 489 0.530964 1.56323 0.167359
15 520 0.529902 1.97139 0.167339
16 547 0.529554 1.97139 0.167418
17 572 0.530537 1.97139 0.167117
18 596 0.532171 1.97139 0.166494
19 630 0.53478 1.97139 0.166276
20 652 0.536107 1.97139 0.166281
21 676 0.536058 1.97139 0.166386
22 704 0.538307 2.23746 0.166585
23 726 0.541628 2.23746 0.166458
24 751 0.545222 2.23746 0.165933
25 777 0.546273 2.23746 0.165418
26 806 0.544267 2.23746 0.165482
27 834 0.54355 2.23746 0.164606
28 858 0.54379 2.23746 0.164041
29 882 0.549691 2.23746 0.164249
30 901 0.549053 2.23746 0.164175
31 920 0.552487 2.23746 0.164254
32 933 0.555567 2.23746 0.164365
33 950 0.554314 2.23746 0.16446
34 969 0.554221 2.23746 0.164395
35 993 0.554108 2.23746 0.164156
36 1013 0.553888 2.23746 0.164074
37 1033 0.554245 2.23746 0.164008
38 1056 0.553908 2.23746 0.164137
39 1082 0.553245 2.23746 0.163698
40 1103 0.553407 2.23746 0.163779
41 1126 0.55682 2.23746 0.16333
42 1147 0.55749 2.23746 0.163007
43 1167 0.556097 2.23746 0.16312
44 1187 0.555825 2.23746 0.162888
45 1212 0.556218 2.23746 0.162514
46 1226 0.556267 2.23746 0.162295
47 1249 0.555789 2.23746 0.162075
48 1263 0.55926 2.25936 0.161979
49 1276 0.55884 2.25936 0.161908
50 1291 0.56129 2.25936 0.161978
51 1309 0.560858 2.25936 0.16209
52 1330 0.5595 2.25936 0.162098
53 1347 0.560059 2.25936 0.16191
54 1364 0.558158 2.25936 0.162157
55 1372 0.558279 2.25936 0.162151
56 1386 0.559352 2.25936 0.162237
57 1403 0.559374 2.25936 0.162108
58 1420 0.560298 2.25936 0.161913
59 1439 0.560737 2.25936 0.161884
60 1452 0.561334 2.25936 0.161691
61 1465 0.560852 2.25936 0.161276
62 1490 0.559402 2.25936 0.161087
63 1500 0.558881 2.25936 0.161072
64 1513 0.55878 2.25936 0.161112
65 1528 0.559587 2.25936 0.161012
66 1545 0.560039 2.25936 0.160991
67 1560 0.560725 2.25936 0.161077
68 1575 0.562376 2.25936 0.160853
69 1593 0.561232 2.25936 0.160859
70 1608 0.561752 2.25936 0.160659
71 1625 0.560805 2.25936 0.160555
72 1636 0.560778 2.25936 0.160724
73 1651 0.560777 2.25936 0.161088
74 1666 0.561188 2.25936 0.161262
75 1679 0.561591 2.25936 0.161317
76 1701 0.56116 2.25936 0.161603
77 1722 0.561041 2.25936 0.161662
78 1739 0.561817 2.25936 0.161396
79 1759 0.562244 2.25936 0.161331
80 1778 0.561444 2.25936 0.161466
81 1790 0.561706 2.25936 0.161511
82 1803 0.562186 2.25936 0.161541
83 1814 0.563022 2.25936 0.16151
84 1825 0.563692 2.25936 0.161699
85 1842 0.563558 2.25936 0.161711
86 1853 0.564151 2.25936 0.1616
87 1865 0.565125 2.25936 0.161467
88 1885 0.563975 2.25936 0.161439
89 1902 0.56363 2.25936 0.161534
90 1916 0.564446 2.25936 0.161438
91 1931 0.564727 2.25936 0.161549
92 1945 0.564199 2.25936 0.161642
93 1956 0.564075 2.25936 0.161672
94 1974 0.562879 2.25936 0.161705
95 1984 0.564099 2.25936 0.161614
96 1999 0.562967 2.25936 0.161383
97 2016 0.563312 2.25936 0.161503
98 2033 0.562158 2.25936 0.161306
99 2048 0.56388 2.25936 0.161235
100 2062 0.564018 2.25936 0.161193
101 2065 0.56431 2.25936 0.161242
102 2080 0.564876 2.25936 0.161121
103 2086 0.566223 2.25936 0.161087
104 2101 0.566139 2.25936 0.161194
105 2117 0.566823 2.25936 0.161263
106 2129 0.567582 2.25936 0.161258
107 2152 0.566514 2.25936 0.161217
108 2165 0.56735 2.25936 0.161528
109 2183 0.566639 2.25936 0.161601
110 2196 0.56672 2.25936 0.161641
111 2210 0.567274 2.25936 0.161483
112 2229 0.56699 2.25936 0.161287
113 2239 0.566931 2.25936 0.161091
114 2248 0.566812 2.25936 0.161083
115 2256 0.56715 2.25936 0.161095
116 2268 0.566627 2.25936 0.161164
117 2277 0.566353 2.25936 0.161051
118 2297 0.566777 2.25936 0.161033
119 2305 0.5675 2.25936 0.16102
120 2318 0.568054 2.25936 0.160975
121 2329 0.567858 2.25936 0.160844
122 2342 0.568272 2.25936 0.160786
123 2358 0.567654 2.25936 0.160862
124 2367 0.567704 2.25936 0.160819
125 2378 0.567808 2.25936 0.160792
126 2389 0.567989 2.25936 0.160729
127 2401 0.567859 2.25936 0.160718
128 2418 0.568472 2.25936 0.160793
129 2427 0.568474 2.25936 0.160822
130 2439 0.568818 2.25936 0.160977
131 2447 0.569127 2.25936 0.160931
132 2461 0.568674 2.25936 0.160883
133 2470 0.568868 2.25936 0.160912
134 2478 0.56864 2.25936 0.160865
135 2486 0.569124 2.25936 0.160837
136 2502 0.568605 2.25936 0.160788
137 2514 0.569117 2.25936 0.160743
138 2524 0.569973 2.25936 0.160861
139 2532 0.569951 2.25936 0.160812
140 2544 0.569958 2.25936 0.160822
141 2558 0.570427 2.25936 0.160897
142 2581 0.570082 2.25936 0.160804
143 2590 0.57126 2.25936 0.160883
144 2602 0.572201 2.25936 0.161009
145 2614 0.572697 2.25936 0.161049
146 2632 0.573111 2.25936 0.160966
147 2645 0.573356 2.25936 0.160961
148 2657 0.573608 2.25936 0.161004
149 2664 0.574321 2.25936 0.161032
150 2669 0.575109 2.25936 0.16098
151 2679 0.575609 2.25936 0.160942
152 2691 0.575242 2.25936 0.160871
153 2693 0.576388 2.25936 0.160694
154 2709 0.576626 2.25936 0.160654
