0 279 3.09637 5.89674 0.168354
1 414 3.01311 6.00751 0.16879
2 517 3.00879 6.00751 0.167108
3 618 2.98765 6.33948 0.166025
4 691 2.98117 6.50208 0.165791
5 766 2.9729 6.50208 0.166441
6 845 2.98074 6.50208 0.166836
7 912 2.9747 6.50208 0.166381
8 967 2.97354 6.50208 0.166431
9 1051 2.9494 6.50208 0.166087
10 1120 2.93553 6.50208 0.166006
11 1177 2.93318 6.50208 0.166066
12 1228 2.93736 6.50208 0.166269
13 1295 2.93041 6.50208 0.165485
14 1340 2.92971 6.50208 0.16564
15 1390 2.92486 6.50208 0.165498
16 1445 2.92793 6.50208 0.165019
17 1492 2.9284 6.50208 0.16431
18 1540 2.92514 6.50375 0.163848
19 1588 2.92322 6.50375 0.16362
20 1639 2.9251 6.50375 0.163596
21 1689 2.92114 6.50375 0.163304
22 1737 2.91691 6.57836 0.163379
23 1780 2.91902 6.57836 0.163467
24 1827 2.91628 6.57836 0.163556
25 1869 2.92521 6.57836 0.163834
26 1908 2.92285 6.57836 0.163608
27 1941 2.92186 6.57836 0.163951
28 1997 2.91848 6.57836 0.163815
29 2026 2.91991 6.57836 0.163745
30 2059 2.9192 6.57836 0.163362
31 2098 2.91949 6.57836 0.163163
32 2132 2.9175 6.57836 0.163019
33 2175 2.91418 6.57836 0.162899
34 2202 2.91961 6.57836 0.162539
35 2242 2.91587 6.57836 0.162344
36 2272 2.91723 6.57836 0.162554
37 2301 2.92286 6.57836 0.162465
38 2332 2.92523 6.57836 0.162333
39 2364 2.92689 6.57836 0.162129
40 2407 2.92321 6.57836 0.161888
41 2444 2.91988 6.57836 0.161649
42 2485 2.91516 6.57836 0.161671
43 2509 2.91822 6.57836 0.161806
44 2544 2.91737 6.71795 0.161482
45 2574 2.91884 6.71795 0.161595
46 2600 2.91931 6.71795 0.161467
47 2626 2.92058 6.71795 0.16142
48 2656 2.91969 6.71795 0.161305
49 2683 2.91954 6.71795 0.161421
50 2716 2.91675 6.71795 0.161318
51 2746 2.91688 6.71795 0.161356
52 2775 2.91828 6.71795 0.161196
53 2800 2.91871 6.9823 0.160936
54 2824 2.91756 6.9823 0.160955
55 2856 2.91672 6.9823 0.160973
56 2884 2.91886 6.9823 0.160972
57 2912 2.9175 6.9823 0.160866
58 2938 2.91941 6.9823 0.160778
59 2962 2.92153 6.9823 0.16067
60 2982 2.92259 6.9823 0.160543
61 3003 2.92249 6.9823 0.160372
62 3026 2.92492 6.9823 0.160236
63 3048 2.92762 6.9823 0.160152
64 3065 2.92671 6.9823 0.160242
65 3079 2.92789 6.9823 0.160165
66 3095 2.92994 6.9823 0.16016
67 3108 2.93195 6.9823 0.160174
68 3126 2.93285 6.9823 0.160192
69 3152 2.93198 6.9823 0.160177
70 3168 2.93333 6.9823 0.160063
71 3186 2.93361 6.9823 0.160036
72 3216 2.93342 6.9823 0.160022
73 3233 2.93634 6.9823 0.159951
74 3253 2.94055 6.9823 0.159915
75 3271 2.94308 6.9823 0.159879
76 3290 2.94521 6.9823 0.159697
77 3310 2.94859 6.9823 0.159657
78 3334 2.94984 6.9823 0.159583
79 3361 2.95219 6.9823 0.159455
80 3382 2.95069 6.9823 0.159326
81 3396 2.95178 7.01215 0.159312
82 3413 2.95326 7.01215 0.159202
83 3431 2.95321 7.01215 0.15914
84 3447 2.95387 7.01215 0.159033
85 3475 2.95227 7.01215 0.158956
86 3489 2.95505 7.01215 0.158827
87 3509 2.95688 7.01215 0.158726
88 3530 2.95607 7.01215 0.158698
89 3552 2.9557 7.01215 0.158581
90 3572 2.95718 7.01215 0.158454
91 3592 2.95761 7.01215 0.158429
92 3605 2.95838 7.01215 0.158426
93 3622 2.95936 7.16512 0.15836
94 3645 2.95989 7.16512 0.158239
95 3666 2.95904 7.16512 0.158266
96 3685 2.9589 7.16512 0.158198
97 3702 2.95983 7.16512 0.158048
98 3722 2.95963 7.16512 0.158107
99 3737 2.96113 7.16512 0.158072
100 3743 2.96445 7.16512 0.158105
101 3757 2.96681 7.16512 0.158069
102 3770 2.96857 7.16512 0.15807
103 3792 2.96921 7.16512 0.158074
104 3810 2.9704 7.16512 0.158064
105 3827 2.97082 7.16512 0.157947
106 3836 2.97217 7.16512 0.157836
107 3853 2.97171 7.16512 0.157724
108 3863 2.97525 7.16512 0.157838
109 3882 2.97503 7.16512 0.157726
110 3895 2.97498 7.16512 0.157649
111 3913 2.97436 7.16512 0.15766
112 3931 2.9748 7.16512 0.157645
113 3942 2.97652 7.16512 0.157578
114 3954 2.97792 7.16512 0.157532
115 3970 2.97791 7.16512 0.157429
116 3994 2.97855 7.16512 0.157331
117 4010 2.97923 7.16512 0.157268
118 4028 2.9788 7.16512 0.157285
119 4048 2.97932 7.16512 0.157227
120 4065 2.97868 7.16512 0.157128
121 4079 2.97978 7.16512 0.1571
122 4091 2.98154 7.16512 0.157014
123 4107 2.98092 7.16512 0.156904
124 4125 2.9808 7.16512 0.15682
125 4137 2.98209 7.16512 0.156721
126 4152 2.98163 7.16512 0.156706
127 4166 2.98291 7.16512 0.156692
128 4183 2.98198 7.16512 0.1566
129 4195 2.9831 7.16512 0.156533
130 4206 2.98443 7.16512 0.156368
131 4222 2.98448 7.16512 0.156457
132 4237 2.98532 7.16512 0.156502
133 4250 2.98605 7.16512 0.15648
134 4265 2.98628 7.16512 0.156524
135 4277 2.98803 7.16512 0.156491
136 4294 2.9882 7.16512 0.156378
137 4304 2.98898 7.16512 0.156406
138 4312 2.99093 7.16512 0.156288
139 4323 2.99074 7.16512 0.156207
140 4331 2.99266 7.16512 0.156176
141 4351 2.99305 7.16512 0.156172
142 4369 2.99235 7.16512 0.156147
143 4380 2.99296 7.16512 0.1562
144 4400 2.99225 7.16512 0.156162
145 4411 2.99296 7.16512 0.156115
146 4424 2.99378 7.16512 0.156111
147 4440 2.99464 7.16512 0.156049
148 4448 2.99558 7.16512 0.155981
149 4461 2.99466 7.16512 0.155998
150 4470 2.99748 7.16512 0.155985
151 4486 2.99676 7.16512 0.155953
152 4499 2.99658 7.16512 0.155983
153 4513 2.9976 7.16512 0.156049
154 4524 2.99801 7.16512 0.156054
155 4528 3.00043 7.16512 0.156012
156 4542 2.9997 7.16512 0.155961
157 4556 3.00038 7.16512 0.155919
158 4569 3.00148 7.16512 0.155998
159 4582 3.0025 7.16512 0.156074
160 4599 3.00271 7.16512 0.156003
161 4615 3.00398 7.16512 0.155946
162 4634 3.00191 7.16512 0.155849
163 4646 3.00481 7.16512 0.155843
164 4658 3.0061 7.16512 0.155761
165 4667 3.0072 7.16512 0.155729
166 4680 3.00871 7.16512 0.155706
167 4690 3.00957 7.16512 0.155714
168 4706 3.00939 7.16512 0.155686
169 4719 3.00883 7.16512 0.155642
170 4734 3.0075 7.16512 0.155579
171 4746 3.00836 7.16512 0.155432
172 4761 3.00819 7.16512 0.155453
173 4776 3.00874 7.16512 0.155549
174 4790 3.00897 7.16512 0.155493
175 4800 3.00941 7.16512 0.155511
176 4814 3.0094 7.16512 0.155522
177 4827 3.00921 7.16512 0.155518
178 4838 3.00921 7.16512 0.155538
179 4846 3.01071 7.16512 0.155463
180 4853 3.01313 7.16512 0.155407
181 4865 3.01392 7.16512 0.155316
182 4874 3.01323 7.16512 0.155204
183 4883 3.0141 7.16512 0.155178
184 4892 3.01382 7.16512 0.155165
185 4908 3.01352 7.16512 0.155196
186 4918 3.01386 7.16512 0.155171
187 4928 3.01419 7.16512 0.155162
188 4939 3.01633 7.16512 0.155179
189 4950 3.01694 7.16512 0.155144
190 4967 3.01725 7.16512 0.155178
191 4977 3.01831 7.16512 0.155169
192 4986 3.01972 7.16512 0.155163
193 4997 3.02106 7.16512 0.155085
194 5010 3.02151 7.16512 0.155071
195 5018 3.02345 7.16512 0.155095
196 5033 3.02308 7.16512 0.155129
197 5043 3.0243 7.16512 0.155101
198 5057 3.02311 7.16512 0.155071
199 5066 3.02338 7.16512 0.155003
200 5077 3.02329 7.16512 0.154952
201 5089 3.02452 7.16512 0.154897
202 5099 3.02442 7.16512 0.154942
203 5107 3.02516 7.16512 0.154947
204 5114 3.02616 7.16512 0.155018
205 5125 3.0256 7.16512 0.155069
206 5135 3.02639 7.16512 0.15494
207 5151 3.02563 7.16512 0.154986
208 5162 3.02562 7.16512 0.155033
209 5169 3.02667 7.16512 0.154978
210 5177 3.02826 7.16512 0.154978
211 5184 3.0289 7.16512 0.154925
212 5189 3.03076 7.16512 0.15488
213 5197 3.03103 7.16512 0.154805
214 5200 3.03198 7.16512 0.154781
215 5210 3.03183 7.16512 0.154733
216 5221 3.03194 7.16512 0.154714
217 5228 3.03219 7.16512 0.154694
218 5245 3.03035 7.16512 0.154664
219 5259 3.02991 7.16512 0.154527
220 5267 3.03129 7.16512 0.154471
221 5280 3.03094 7.16512 0.154501
222 5284 3.0316 7.16512 0.154492
223 5292 3.03201 7.16512 0.154533
224 5304 3.03277 7.16512 0.154494
225 5312 3.03341 7.16512 0.154531
226 5322 3.03379 7.16512 0.154526
227 5330 3.03485 7.16512 0.154447
228 5345 3.03451 7.16512 0.154385
229 5354 3.03501 7.16512 0.154354
230 5358 3.03619 7.16512 0.154296
