0 15 0.0955719 0.36362 0.134002
1 28 0.170953 0.528885 0.154633
2 34 0.244819 0.624356 0.159946
3 39 0.243049 0.624356 0.163625
4 49 0.285907 0.624356 0.173346
5 51 0.296174 0.624356 0.171471
6 56 0.31598 0.624356 0.181352
7 60 0.332145 0.715051 0.17684
8 63 0.351527 1.19201 0.175596
9 65 0.392656 1.19201 0.173152
10 68 0.400416 1.19201 0.171124
11 72 0.391508 1.19201 0.171034
12 75 0.401444 1.19201 0.171005
13 78 0.409292 1.19201 0.170943
14 80 0.407621 1.19201 0.170412
15 82 0.416636 1.19201 0.168649
16 83 0.417843 1.19201 0.168189
17 86 0.439139 1.44595 0.170589
18 90 0.458121 1.44595 0.170606
19 95 0.459775 1.60565 0.170273
20 100 0.463697 1.60565 0.169458
21 103 0.476723 1.60565 0.168899
22 111 0.486188 1.60565 0.170965
23 116 0.501899 1.60565 0.171086
24 119 0.504697 1.60565 0.171514
25 125 0.511554 1.60565 0.172431
26 131 0.513079 1.60565 0.172153
27 139 0.5196 1.6076 0.172809
28 150 0.533571 1.6076 0.17274
29 159 0.539245 1.6076 0.172965
30 170 0.536511 1.6076 0.172351
31 177 0.535918 1.6076 0.171876
32 190 0.516019 1.63782 0.171586
33 214 0.502248 1.67851 0.170694
34 238 0.485683 1.67851 0.172534
35 265 0.471181 1.67851 0.172301
36 286 0.46731 1.67851 0.173442
37 306 0.460596 1.67851 0.173064
38 343 0.452766 1.67851 0.171347
39 370 0.451063 1.67851 0.172072
40 388 0.446769 1.67851 0.172208
41 410 0.439715 1.67851 0.172129
42 434 0.436375 1.67851 0.172309
43 452 0.435384 1.71684 0.172071
44 473 0.435913 1.85836 0.171342
45 496 0.433793 1.85836 0.171221
46 521 0.430122 1.85836 0.171136
47 544 0.426995 1.85836 0.171939
48 572 0.424177 1.85836 0.171661
49 596 0.422408 1.85836 0.17156
50 611 0.424635 1.85836 0.171251
51 627 0.424929 1.85836 0.171614
52 641 0.424525 1.85836 0.171145
53 657 0.426033 1.85836 0.171392
54 686 0.427943 1.85836 0.172081
55 702 0.42943 1.85836 0.171713
56 720 0.428228 1.85836 0.1713
57 738 0.427032 1.85836 0.171617
58 758 0.427597 1.85836 0.17184
59 774 0.426038 1.85836 0.171964
60 793 0.427545 1.85836 0.171701
61 811 0.428008 1.85836 0.171454
62 825 0.428299 1.85836 0.171458
63 845 0.427925 1.85836 0.171472
64 854 0.42801 1.85836 0.171671
65 868 0.427733 1.85836 0.171293
66 885 0.43165 1.85836 0.171796
67 901 0.433633 1.85836 0.171606
68 913 0.433714 1.85836 0.171488
69 931 0.433518 1.85836 0.171255
70 939 0.435582 1.85836 0.171461
71 953 0.436801 1.85836 0.171444
72 964 0.436226 1.85836 0.171087
73 980 0.437536 1.85836 0.171176
74 995 0.436566 1.85836 0.171259
75 1008 0.43821 1.85836 0.1711
76 1016 0.44076 1.85836 0.170669
77 1025 0.442096 1.85836 0.170552
78 1038 0.443633 1.85836 0.170501
79 1047 0.44784 1.85836 0.170167
80 1056 0.447074 1.85836 0.169945
81 1071 0.445424 1.85836 0.169751
82 1077 0.446 1.85836 0.169726
83 1088 0.447491 1.85836 0.169921
84 1097 0.44801 1.85836 0.170145
85 1108 0.450256 1.85836 0.169772
86 1126 0.450977 1.85836 0.169664
87 1139 0.451971 1.85836 0.169742
88 1149 0.452547 1.85836 0.169875
89 1153 0.453742 1.85836 0.169676
90 1164 0.454249 1.85836 0.169494
91 1172 0.455377 1.85836 0.169332
92 1184 0.455013 1.85836 0.169517
93 1191 0.456532 1.85836 0.169922
94 1197 0.457472 1.85836 0.169949
95 1204 0.461543 1.85836 0.17001
