#iteration sample
0 0.4 0.4 0.4 0.4 0.4 0.2
1 0.8 0.2 0.4 0.4   0 0.6
2 0.2 0.8   0 0.6   0 0.6
3 0.4   0 0.8 0.8 0.2 0.2
4 0.8 0.8 0.2 0.2 0.2 0.6
5 0.8   0 0.4 0.2 0.8 0.4
6 0.2 0.4 0.4 0.8 0.8 0.4
7 0.8 0.4   0 0.8 0.2 0.8
8 0.4 0.8 0.8 0.6 0.2 0.8
9 0.8 0.2 0.4 0.2 0.8   0
