#iteration sample
0 0.4 0.2 0.2 0.2 0.2 0.2
1 0.4 0.6 0.6 0.2 0.2 0.6
2 0.4 0.6 0.2 0.6 0.4 0.2
3 0.2 0.2 0.2 0.4 0.6 0.4
4 0.4 0.2 0.4 0.6 0.2   0
5 0.2 0.6 0.2 0.2 0.4 0.2
6 0.6 0.2 0.2 0.6 0.6 0.6
