#iteration best_sample
0 0.6 0.2 0.2 0.2 0.2 0.2
1 0.6 0.2 0.2 0.2 0.2 0.2
2 0.6 0.2 0.2 0.2 0.2 0.2
3 0.6 0.2 0.2 0.2 0.2 0.2
4 0.6 0.2 0.2 0.2 0.2 0.2
5 0.2 0.2 0.4 0.6 0.2   0
6 0.2 0.2 0.4 0.6 0.2   0
7 0.6   0 0.4 0.4 0.2 0.4
8 0.6 0.4 0.6 0.6 0.6   0
