#iteration sample
0 0.4 0.2 0.4 0.2 0.2 0.2
1 0.6 0.4   0 0.6   0 0.4
2 0.2 0.6 0.4 0.4 0.4   0
3 0.4 0.2 0.6 0.6 0.4 0.4
4 0.6 0.6   0 0.2 0.6 0.2
5 0.2 0.2 0.2 0.2 0.4   0
6 0.2 0.8 0.4 0.8 0.4 0.6
7 0.6   0 0.2 0.6 0.2 0.2
8 0.8 0.8 0.6 0.4 0.8 0.8
9 0.2 0.6 0.4 0.2 0.2 0.2
